Country,Year,BN.CAB.XOKA.GD.ZS,BX.KLT.DINV.WD.GD.ZS,CM.MKT.LCAP.GD.ZS,FM.LBL.BMNY.GD.ZS,FM.LBL.BMNY.ZG,FP.CPI.TOTL,FP.CPI.TOTL.ZG,FS.AST.DOMS.GD.ZS,FS.AST.PRVT.GD.ZS,GC.DOD.TOTL.GD.ZS,NE.CON.GOVT.KD.ZG,NE.CON.GOVT.ZS,NE.CON.TOTL.KD.ZG,NE.CON.TOTL.ZS,NE.EXP.GNFS.KD.ZG,NE.EXP.GNFS.ZS,NE.GDI.TOTL.KD.ZG,NE.GDI.TOTL.ZS,NE.IMP.GNFS.KD.ZG,NE.IMP.GNFS.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.CD,NY.GDP.PCAP.KD.ZG,NY.GDP.PCAP.PP.CD,NY.GNS.ICTR.ZS,PX.REX.REER,SI.POV.NAGP,SL.UEM.TOTL.ZS
JAM,1998,-3.80910228787067,4.21192227217815,24.343792422751697,47.8083176615645,8.48152968416026,29.644751897073,8.63189613012139,45.6024008942249,23.367384765795304,81.67055970009841,,14.6774936793992,,85.00834443849399,,38.43298917713871,,22.6006625733252,,46.0419961889579,-2.3345535433781803,3359.0058409486796,-3.2688407038562404,6081.81933079143,18.7162019105028,,,15.5
JAM,1999,-2.44363108172758,5.916456761445839,28.529364635629502,48.306568064049394,9.162127826326449,31.4098714215761,5.95423949113012,47.569404464784895,23.8585266670894,88.96364364722089,,13.563239591679098,,84.89518188263371,,39.0366070862465,,21.2633508366428,,45.1951398055231,1.0476738707379398,3362.2006638316802,0.13410241453033198,6177.902467462951,18.7497218875907,,,15.7399997711182
JAM,2000,-4.08887671827409,4.669822185595559,39.5163113392527,40.284590882200206,-6.96707890797617,33.9763982618992,8.17108356120219,46.25057829078071,25.564360134232697,98.3341557109605,,13.957771985253999,,88.469576764,,38.7900457000845,,23.463337888702604,,50.722960352787105,0.8787035479623599,3384.6948609054602,0.0417150041122483,6318.642619098249,16.8436881440702,,,15.538999557495101
JAM,2001,-8.267581569221822,6.28131361973693,51.4108903984886,72.3721838254245,96.2832292380228,36.351560314748895,6.99062341611758,57.253414214880706,12.952059358322899,117.535033564029,,14.2569687626353,,87.8190592613786,,35.5641570687808,,25.8803612005022,,49.2635775306616,1.3449295639669698,3431.41646921996,0.587088153518664,6495.147002977889,17.3960101484195,,,14.9300003051758
JAM,2002,-11.0791849836895,4.5780093719118895,62.2748533540181,68.2074473759709,4.8598439960902695,38.924329650951705,7.07746603976977,56.9916742994974,14.7238341957901,127.77746703360901,,14.7281401748999,,88.98492206012051,,32.7619513128115,,27.337718226349697,,49.0848041142906,1.99729094407155,3599.9731722032,1.31008583215521,6684.322790005239,15.8695850644452,,,14.190999984741199
JAM,2003,-8.22767889590869,7.27170391728343,,61.53586049842979,4.39794475682921,42.8556610134329,10.099933377748199,63.31997832914001,18.3521623110687,127.433255587593,,14.2159005344254,,88.67624102404,,36.613468990468505,,26.2476354887881,,51.5371618519403,3.66631759279021,3469.15156513456,3.03148772167691,7014.85456669768,18.0335646728251,,,11.7399997711182
JAM,2004,-4.941011416421599,5.51046292791103,,64.31213549587979,19.5117091644019,48.6593019034283,13.542296986566601,57.5690361207784,20.0058261236853,122.00806859591299,,12.8856633063577,,87.76284366613609,,37.5440247582553,,26.4672108900349,,51.774079314426295,1.32372509977827,3725.10909281175,0.7444912278163258,7257.3403159072095,20.7604121405285,,,11.4399995803833
JAM,2005,-9.56160199950225,5.693308744275099,,62.6956585689071,9.638255225379801,55.998132876925496,15.0820720528672,56.0957358241608,20.978075644460198,121.00247616653999,,14.211253848482599,,92.9990460903986,,35.2732351244367,,26.942377005637802,,55.2146582204731,0.8937979359450029,4089.19844248346,0.341902100990083,7508.98819198958,15.069991414282901,,,11.2629995346069
JAM,2006,-9.93838887092377,7.0773736958844395,,61.590612951592206,10.0297089587993,60.769669622944896,8.52088543113828,53.6945086034557,23.439078150180503,117.69881147875401,,13.8898380286,,92.060162991371,,40.131525264682494,,28.4225128006365,,60.6140735603109,2.8991253495887204,4321.043327242629,2.36102077697635,7918.87943430991,17.476947491981303,,,10.3249998092651
JAM,2007,-15.8884483374128,6.329236467662491,,55.8810311732187,2.44742255044663,66.4125304704113,9.28565332422976,52.70053554975429,27.306685734029497,112.989990199089,,14.8875605217517,,95.21584585922821,,39.728690923543894,,26.571194356120802,,61.515731138892896,1.4319540366511798,4633.94438578828,0.925568684298739,8206.866186035191,15.5512064855475,,,9.74499988555908
JAM,2008,-20.4178775252631,10.062529601442,,53.957833622739706,8.749010765388629,81.0435143405425,22.0304568527919,57.7068140166265,30.191324024205898,120.339824591656,1.30452259782024,16.206022593749598,2.81585082690789,105.34024967817699,2.8992468381412406,41.9433070929295,-8.00938280838334,24.3505399801894,3.95115298557459,71.6340967512963,-0.8117367032808149,4917.71839830304,-1.29839412645025,8257.87039405455,6.26119616999508,,,10.3299999237061
JAM,2009,-9.34331314708253,4.020430954560299,,53.264255803671595,5.431817701005991,88.8024480058088,9.57378727761423,60.077462295260496,28.6034758668077,134.678769793404,-6.5164821178567,16.538645304637,-10.3596626094138,96.86966414691591,-17.7552333787229,34.4795962140846,-18.426523032576398,21.0562677587986,-27.4684856329095,52.4055281197991,-4.33665018675087,4316.231052658421,-4.81434471141121,7920.23110484866,13.0175080582806,,,11.3620004653931
JAM,2010,-7.06479572312528,1.40520276299346,29.381137530459,52.0705968436329,5.785134993835009,100.0,12.6095082350193,51.1465429253258,26.405664822720002,136.224334891016,0.18419893484964697,16.1200609656127,-1.0067062280941,98.0432536622307,-7.45781951049139,31.335266629134196,-2.03922146024338,20.2065266516363,-4.89279810695599,49.5851336897468,-1.4660592992427,4704.05445468166,-1.97873758495648,7853.974863770859,13.419762414324698,,,12.3660001754761
JAM,2011,-14.283415390360801,1.19599368640701,34.6762168844735,50.879411252661804,5.16475006452496,107.52969244333799,7.529692443338011,49.639490385281896,26.795738299769003,133.978459775192,-1.45569367280866,15.804842742254,2.96569634139368,101.64826042031,-1.51581682458693,30.368613897616,8.97240239094492,21.4363320120383,4.68401639239356,53.4532063299648,1.7303762674692402,5111.471413428,1.1735090600902,8112.12923009471,8.583165918528769,,,12.6999998092651
JAM,2012,-9.72634680855451,2.791456896041,,47.0502434317562,-2.05340945721903,114.947357502204,6.89824818644853,51.7766651751811,28.9883287447322,137.934669887058,0.178464234145068,16.277054102879,-0.8030992917022809,101.739483124145,-3.16783598148749,30.183711455370304,-5.750449585426541,19.933172313766,-5.068856243031231,51.856366893281205,-0.6136360398691489,5209.85193130013,-1.1802378920160501,8170.129001826179,11.010078142160802,,,13.9300003051758
